# AIRGLOW LINE LIST for SKYCORR (Noll et al. 2013)
# based on
# - Hanuschik (2003) and Cosby et al. (2006) UVES line atlas
#   for optical non-OH lines and OH lines with delta v >= 4
#   (scaled to mean intensities of the Patat (2008) FORS1 data set)
# - OH calculations of Rousselot et al. (2000)
#   for Einstein coefficients of Goldman et al. (1998) instead of Mies (1974)
#   (scaled to the measured OH intensities in the optical)
# - O2 bands at 1.27 and 1.58 mum from the HITRAN database for 200 K
#   (scaled to match mean O2/OH band flux ratios of an XSHOOTER NIR data set)
# Meaning of Columns:
# Wavelength: line centres in vacuum and mum
# Flux: unextincted line flux in phot/sm2as2
# Trans: absorption-related transmission at zenith for Cerro Paranal mean
#        conditions
# Different variability classes are indicated:
# Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2
# Flag for roto-vibrational systems (A and B groups defined):
# System: 0: no B groups defined, 1: OH, 2: O2(b-X), 3: O2(a-X)
# Fine classification by two group IDs:
# GroupA: e.g. same electronic states or vibrational transitions
# GroupB: e.g. same rotational upper levels
# For more details: SKYCORR user manual and Noll et al. (2012, A&A 543, A92)
# Wavelength[mum] Flux[phot/sm2as2] Trans[X=1] Type System GroupA GroupB
0.709229   0.0027 0.995135  5  2 43 12                                          
0.709333   0.0011 0.994108  5  2 43 12                                          
0.709375   0.0027 0.995212  5  2 43 14                                          
0.709437   0.0005 0.995212  5  2 43  0                                          
0.709472   0.0021 0.995179  5  2 43 14                                          
0.709906   0.0012 0.994897  5  2 43  0                                          
0.709999   0.0008 0.993313  5  2 43  0                                          
0.710216   0.0012 0.994278  5  2 43 11                                          
0.710324   0.0013 0.994661  5  2 43 11                                          
0.710560   0.0014 0.994496  5  2 43 11                                          
0.710666   0.0013 0.995209  5  2 43 11                                          
0.710950   0.0017 0.995066  5  2 43 12                                          
0.711054   0.0019 0.995258  5  2 43 12                                          
0.711392   0.0017 0.990106  5  2 43 12                                          
0.711489   0.0010 0.995329  5  2 43 12                                          
0.711870   0.0014 0.995294  5  2 43 13                                          
0.711966   0.0010 0.995196  5  2 43 13                                          
0.712396   0.0007 0.995278  5  2 43 13                                          
0.712491   0.0010 0.995190  5  2 43 13                                          
0.712879   0.0020 0.995339  4  1 13  0                                          
0.712922   0.0068 0.995339  4  1 14  0                                          
0.712964   0.0059 0.994414  4  1 14  0                                          
0.713008   0.0016 0.991274  4  1 13  0                                          
0.713064   0.0007 0.994817  5  2 43 14                                          
0.713132   0.0028 0.995040  4  1 13  0                                          
0.713316   0.0016 0.994960  4  1 13  0                                          
0.713454   0.0101 0.995317  4  1 14  0                                          
0.713533   0.0079 0.995360  4  1 14  0                                          
0.714311   0.0015 0.992005  5  2 43 14                                          
0.714365   0.0019 0.995351  5  2 43 14                                          
0.714417   0.0038 0.994159  5  2 43 14                                          
0.714449   0.0033 0.995087  5  2 43 13                                          
0.714470   0.0028 0.995078  5  2 43 14                                          
0.714523   0.0019 0.994732  5  2 43 12                                          
0.714558   0.0074 0.995309  5  2 43 13                                          
0.714666   0.0033 0.994286  5  2 43 13                                          
0.714703   0.0051 0.993331  5  2 43 12                                          
0.714756   0.0002 0.993629  5  2 43 11                                          
0.714808   0.0042 0.992750  5  2 43 12                                          
0.714877   0.0049 0.995216  5  2 43 12                                          
0.714979   0.0040 0.991072  5  2 43 12                                          
